seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,False,3.7,1,"[np.float64(0.041529232852635184), np.float64(0.0), np.float64(0.021343008695840916), np.float64(0.0359284359535711)]",0.02967022397475798,3.528755885661233,3.8433734939759034,13.562326837661848,0.12761417681358442
1,True,1.2,3,"[np.float64(0.04880093777149024), np.float64(0.026520271016816616), np.float64(0.031014194234781214), np.float64(0.05237478855095758)]",0.04154742153568201,0.8083385393889487,2.849462365591398,2.3033302466459293,0.036746291126642044
2,True,1.2883333333333333,3,"[np.float64(0.020844834592065854), np.float64(0.029555539948595083), np.float64(0.02684497947320988), np.float64(0.03537680036659148)]",0.028997964360319824,0.8154099379630292,2.463917525773196,2.009102836836742,0.02991483533270818
3,True,1.165,3,"[np.float64(0.034573021378349895), np.float64(0.033742443104304326), np.float64(0.032549556922715044), np.float64(0.03781936836724759)]",0.03490018587408191,0.8242680515722962,2.463917525773196,2.030928498203905,0.03331556449825121
4,True,1.1708333333333334,3,"[np.float64(0.02856790825798651), np.float64(0.0337730734837682), np.float64(0.03214447067637402), np.float64(0.03584625669502805)]",0.03290719800733325,0.7791822140938615,2.9692307692307693,2.3135718049248504,0.029934861408319125
5,True,0.1975,4,"[np.float64(0.02522443016266422), np.float64(0.032340291931260194), np.float64(0.026174916426885946), np.float64(0.035767230822108545)]",0.030728890547385562,0.7432847453375802,3.298507462686567,2.4517302793970925,0.026945032343666724
6,True,2.265,2,"[np.float64(0.027461985872448382), np.float64(0.0), np.float64(0.026966618062816895), np.float64(0.03610662941417887)]",0.026602598481233683,0.8737401470601315,1.6779661016949152,1.4661063484568309,0.0321157929101065
7,False,3.715,1,"[np.float64(0.03173411742498314), np.float64(0.02395588027355369), np.float64(0.028359225221195668), np.float64(0.034968552723434104)]",0.030191161464006123,1.8710544148663264,3.898550724637681,7.294400544913649,0.06610963021949194
8,True,2.28125,2,"[np.float64(0.02627664431788725), np.float64(0.0), np.float64(0.02882597804602551), np.float64(0.0391214720816324)]",0.02742867508988797,0.79835719738843,2.016949152542373,1.610245872698698,0.029362030787729136
9,False,3.7175000000000002,1,"[np.float64(0.028504871067379353), np.float64(0.033385977408655884), np.float64(0.03227599368346599), np.float64(0.039743244898288704)]",0.034090481747613,1.0095788228840379,1.9454545454545455,1.964089709974401,0.038247758722161275
10,True,1.1691666666666667,3,"[np.float64(0.01612179587374472), np.float64(0.017321789260514843), np.float64(0.024518889342809415), np.float64(0.03698630830778635)]",0.02570826505592344,0.8982723901758282,2.4936708860759493,2.2399957071473184,0.02732054480607983
11,True,2.24,2,"[np.float64(0.040279818381048334), np.float64(0.02556113778675686), np.float64(0.01237059593184637), np.float64(0.04885703207287645)]",0.035013522427587034,0.8644006144347951,1.9866666666666666,1.7172758873437928,0.03857621511326523
12,True,1.1166666666666667,3,"[np.float64(0.032128559690150035), np.float64(6.02102972531871e-17), np.float64(0.03424659640209877), np.float64(0.04257036632488243)]",0.03198361008787423,0.8074220654524389,2.3333333333333335,1.8839848193890243,0.031046624122357383
13,False,3.7175000000000002,1,"[np.float64(0.0396952889249034), np.float64(0.01187374829944041), np.float64(0.024252715607322492), np.float64(0.041370869774008764)]",0.032045677651762805,0.9397246716061488,2.0120481927710845,1.8907713272075526,0.03312143879458457
14,True,1.138125,5,"[np.float64(0.031186161395398773), np.float64(0.0314918381827505), np.float64(0.022244452317409055), np.float64(0.03763314466584324)]",0.03136019912743016,0.5459084369677372,4.211267605633803,2.2989665162444144,0.020142673220147244
15,True,1.2591666666666668,3,"[np.float64(0.02766601215123634), np.float64(0.034882669175976884), np.float64(0.025117795131843458), np.float64(0.04286121607710347)]",0.03405916756492224,0.8433185003510165,1.7526881720430108,1.4780743608302762,0.032813122590515734
