seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,False,3.7075,1,"[np.float64(0.4576013360075061), np.float64(0.8045414604747854), np.float64(1.8003224875791386), np.float64(1.2290529789967959)]",1.2629749455332175,1.0264859587459783,0.696969696969697,0.7154296076108334,2.182846929366129
1,False,3.7025,1,"[np.float64(0.6817933665568349), np.float64(0.8838575474825283), np.float64(2.129848167229977), np.float64(1.923986498226146)]",1.6397443282804731,1.0000235269779019,1.457142857142857,1.457177139310657,3.4035457339532704
2,False,3.695,1,"[np.float64(0.44248652210070255), np.float64(0.5004971920797038), np.float64(1.922645234693458), np.float64(1.3397514121646819)]",1.3066368169626787,0.9557592766551684,1.647887323943662,1.5749835967416155,2.778736746868308
3,True,1.1833333333333333,3,"[np.float64(0.34958949759951613), np.float64(0.6133042124409233), np.float64(1.4306840545426283), np.float64(2.127426646825719)]",1.4398723762509091,0.5939450130281537,2.5294117647058822,1.5023315035418006,1.8516703814585806
4,False,3.7025,1,"[np.float64(0.39804181886269097), np.float64(0.554379627453566), np.float64(1.458886349976799), np.float64(1.5070711142723523)]",1.1657077330043748,0.9388016653186037,2.302752293577982,2.1618276880272433,2.1148155849055748
5,False,3.6925,1,"[np.float64(0.3164835289541901), np.float64(0.8479787239912863), np.float64(1.7892978949591796), np.float64(1.5058439157796673)]",1.3419101906530186,0.9538617156991783,2.550561797752809,2.432883252401275,2.5498746412611695
6,False,3.7025,1,"[np.float64(0.4346465995763219), np.float64(0.5413491111729063), np.float64(1.848162960484989), np.float64(1.4782984900666425)]",1.3129743277984798,0.9885577394554931,2.0093457943925235,1.986354336289075,2.6835439183195855
7,False,3.705,1,"[np.float64(0.6074371109023368), np.float64(0.6723763156006363), np.float64(2.349677727760669), np.float64(1.7281552892061107)]",1.626218988615826,0.9569928506291416,2.180722891566265,2.0869362164322247,3.017904015674803
8,False,3.695,1,"[np.float64(0.220762219759127), np.float64(0.6144170196146682), np.float64(1.6209290709819624), np.float64(1.1871872902764258)]",1.1226984800093922,0.9568972651507704,1.507936507936508,1.4429403204654474,2.6651748275067426
9,False,3.7,1,"[np.float64(0.38394785687239946), np.float64(0.533178999528238), np.float64(1.4509230943750144), np.float64(1.7743674752604686)]",1.2525065826361441,0.9349391674046553,1.2222222222222223,1.1427034268279121,2.9465777719683888
10,False,3.69,1,"[np.float64(0.8918820764145617), np.float64(1.3781638189083008), np.float64(1.9746102365370044), np.float64(2.0318982877262752)]",1.7191644083993523,0.9909313122216123,1.4631578947368422,1.4498889726189907,3.263301852585147
11,False,3.6975,1,"[np.float64(0.42101977304898), np.float64(0.5785451326139617), np.float64(1.6343039413746043), np.float64(1.4880799078616795)]",1.2356746156335174,0.9889373307203028,1.3298969072164948,1.3151846975558665,3.022479298967344
12,False,3.7025,1,"[np.float64(0.3541640676926024), np.float64(0.626969523145279), np.float64(2.4912852378028805), np.float64(1.1970585729896719)]",1.5393931389466562,0.92362967480191,2.5643564356435644,2.3685157007296507,2.0534042831480095
13,False,3.6825,1,"[np.float64(0.28963666863197257), np.float64(0.4583866963694088), np.float64(2.167946127183241), np.float64(1.874189527044733)]",1.5182121341714525,1.583798725021643,1.6024096385542168,2.5378943425045604,2.5995198309489114
14,False,3.705,1,"[np.float64(0.4770098935970388), np.float64(0.46826076088837376), np.float64(1.6091865315373393), np.float64(1.701371550010541)]",1.2840191678356598,1.0076605309384064,1.6868686868686869,1.6997909966334732,3.095492056779194
15,True,0.29375,4,"[np.float64(0.22699011200483343), np.float64(0.8871538185102641), np.float64(1.7599609197305892), np.float64(1.342196498257776)]",1.2828687139262682,0.7055014078436685,6.795918367346939,4.794529975753911,1.696898138153872
16,True,1.22,3,"[np.float64(0.28875653405023677), np.float64(0.5112311131904353), np.float64(1.534143135809365), np.float64(1.840343172780875)]",1.3324341101728714,0.47045478358129816,2.12,0.9973641411923522,1.4620058146699177
17,True,0.26375,4,"[np.float64(0.8499178210821531), np.float64(1.2229474526681865), np.float64(1.7517418063424346), np.float64(1.5377117008176167)]",1.4572807425050256,0.8946600629715978,2.6991150442477876,2.4147904354543126,2.855656562115263
18,False,3.6975,1,"[np.float64(0.5240526969733624), np.float64(0.6018199731353663), np.float64(1.6855665188690168), np.float64(2.3052783024805095)]",1.5431733170922979,1.0022966193082203,2.1746031746031744,2.1795974102416853,3.2452667167572518
19,False,3.6875,1,"[np.float64(0.2972294411532476), np.float64(0.42786066522480676), np.float64(1.6785560959070382), np.float64(1.8531611166412703)]",1.3344962023224507,1.0082650909406794,1.9491525423728813,1.9652624653928497,3.1482494490699255
20,False,3.7,1,"[np.float64(0.46039913366805396), np.float64(0.48186835119788635), np.float64(1.827339782824925), np.float64(2.40401908740753)]",1.6349448528449104,0.9938718004716024,1.3711340206185567,1.3627314377600321,3.2378680607688586
21,True,1.1966666666666668,3,"[np.float64(0.20017293556129026), np.float64(0.42483747475206884), np.float64(1.6372757890878002), np.float64(1.7140546430092867)]",1.2771254479467387,0.4388421408337015,2.476923076923077,1.0869782257573222,1.3633731872585846
22,False,3.7,1,"[np.float64(0.4618759344427286), np.float64(0.617388178060287), np.float64(1.5203404206904598), np.float64(2.3531557894307684)]",1.5218499693697487,1.0121324425234657,1.560747663551402,1.5796833448730727,3.283581593534778
23,False,3.695,1,"[np.float64(0.49875481904306873), np.float64(0.7969941254053634), np.float64(1.7158410979476708), np.float64(2.291569208154477)]",1.5914225709042413,0.992556076187636,1.707070707070707,1.6943634027849541,3.1779284653097486
24,False,3.7,1,"[np.float64(0.17576681945319406), np.float64(0.7152213279077773), np.float64(2.3113553044520954), np.float64(2.6334161631812907)]",1.8778647668681667,0.9672462978783783,1.055944055944056,1.0213579788785674,3.0581924763804387
25,False,3.7075,1,"[np.float64(0.35072942431231413), np.float64(0.5492439966893428), np.float64(1.6296776636284962), np.float64(1.7509043355537126)]",1.3079145695653236,1.0037361608921782,1.2531645569620253,1.2578465813712107,3.161740006619634
26,False,3.705,1,"[np.float64(0.4171023412465289), np.float64(0.8856967786752464), np.float64(1.6237454955102808), np.float64(1.3843442013544307)]",1.255138235041431,1.0011886402808827,1.7384615384615385,1.7405279438729193,2.8270376067838296
27,False,3.7075,1,"[np.float64(0.12446985188279404), np.float64(0.669043132823229), np.float64(1.538505185661544), np.float64(1.1414806209641257)]",1.0850362793514254,0.9563178359634756,1.962962962962963,1.877216492817193,2.209168424354062
28,False,3.685,1,"[np.float64(0.32352152045944615), np.float64(0.5831710137382543), np.float64(1.668288723794088), np.float64(1.2843740224606113)]",1.16336582554145,0.9427764998925261,1.4,1.3198870998495364,1.9980830457758512
29,False,3.7075,1,"[np.float64(0.3430055999486846), np.float64(0.7790506270066923), np.float64(2.658232552168288), np.float64(2.4576114608888453)]",1.9840928479633213,0.9858235789604445,1.5454545454545454,1.523545531120687,3.072443206790806
