seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,False,2.48,1,"[np.float64(0.5651951606826694), np.float64(0.0007172015359760663), np.float64(0.11164948340168765)]",0.30582861242918413,0.8112118804661356,4.3584905660377355,3.535659328069383,1.3457075425103842
1,True,2.1175,5,"[np.float64(0.16905382037405414), np.float64(0.19397363624170302), np.float64(0.0012532064289316196)]",0.12421952392805427,0.32843336761730507,2.955056179775281,0.970539052621924,0.6117028459135084
2,True,1.1266666666666667,4,"[np.float64(0.0031308186667331987), np.float64(0.1246614642517944), np.float64(0.06792024633286634)]",0.0722937656950108,0.2891338456849035,2.8518518518518516,0.8245668932495396,0.5417568451779206
3,True,1.1066666666666667,4,"[np.float64(0.0787754081090546), np.float64(0.07423173867050124), np.float64(0.00032277848209094515)]",0.05337014834137704,0.7501621128920202,3.5090909090909093,2.6323870506938163,1.2863484731595733
4,True,0.085,3,"[np.float64(0.858404234194298), np.float64(0.2197672339266208), np.float64(0.10813399683469667)]",0.48600134782088966,0.5246136420405095,1.96,1.0282427383993986,0.8852140437006152
5,True,3.1575,6,"[np.float64(0.803521433893654), np.float64(0.19148215017640466), np.float64(0.003836186293593868)]",0.44945204648259407,0.29448925496563466,4.626666666666667,1.3625036196410032,0.5001826969733274
6,True,1.1141666666666667,4,"[np.float64(0.15138760113471408), np.float64(0.11785367067327465), np.float64(0.0063454973955570275)]",0.0971218887530388,0.311505828915793,2.7142857142857144,0.8455158213428667,0.5322229209737929
7,True,1.125,4,"[np.float64(0.15670182545209194), np.float64(0.2423151768135856), np.float64(0.10830804418706348)]",0.15548089085478367,0.46970338344824936,3.4675324675324677,1.6287117322166569,0.8296231061596933
8,False,2.475,1,"[np.float64(0.06435481667279791), np.float64(0.5328508071854171), np.float64(0.008175866522056378)]",0.2288323522195821,1.2933293816268419,1.6582278481012658,2.1446347973812188,2.1355423152866018
9,True,1.1325,4,"[np.float64(0.3046724380434204), np.float64(0.44722273907307925), np.float64(0.09747799558995854)]",0.26380665474231224,0.5120921333710231,3.8,1.9459501068098877,0.8649237523818147
10,True,1.1283333333333334,4,"[np.float64(0.6348838128377394), np.float64(0.4121577252735206), np.float64(0.0029185282630624044)]",0.393439093159848,0.7910751742829529,2.4823529411764707,1.9637277855729773,1.3090683622872978
11,True,1.1275,4,"[np.float64(0.012811172522977572), np.float64(0.01472475741988508), np.float64(0.007667450367958893)]",0.011033266719933514,0.3762375146948781,1.6262626262626263,0.6118610087462159,0.6504955014211997
12,True,2.1083333333333334,5,"[np.float64(0.05544858115758395), np.float64(0.22297502796162547), np.float64(0.02806739758332132)]",0.10436881687558308,0.28041808807764235,4.69811320754717,1.317435923232697,0.5080618144242487
13,True,2.1125,5,"[np.float64(0.8857613632589268), np.float64(0.00012158683915424017), np.float64(0.18840764812035374)]",0.5012464386981288,0.3370838071844385,4.476923076923077,1.5090982752411015,0.5772755088570659
14,True,3.15,6,"[np.float64(0.28471244049039995), np.float64(0.5413099246581691), np.float64(0.0391816611478984)]",0.28490710391144686,0.39153789096784697,4.887323943661972,1.913572509378069,0.6834163155566795
15,True,1.2083333333333333,4,"[np.float64(0.4285525325994825), np.float64(0.15961092380018926), np.float64(0.10858862141210757)]",0.25526516800108673,0.7325510416187228,5.27906976744186,3.8671880569174433,1.3750311495170113
16,True,3.1483333333333334,6,"[np.float64(0.022956470879524297), np.float64(1.8187148573470606e-16), np.float64(0.0480977894718746)]",0.0368886972719583,0.5020944944767618,4.971014492753623,2.495919008775787,0.8265552680539426
17,False,2.48,1,"[np.float64(0.4565813650912785), np.float64(0.22480042773567538), np.float64(0.07633921016812892)]",0.27252865432563755,1.5699869355745724,1.6666666666666667,2.6166448926242873,2.6046623144269985
18,True,2.1391666666666667,5,"[np.float64(0.055150637901050466), np.float64(0.2608799812728873), np.float64(0.26346302231029184)]",0.22454955429096496,0.2413055024581456,3.9382716049382718,0.9503266084462771,0.4097694731157472
19,True,2.1466666666666665,5,"[np.float64(0.583938540421829), np.float64(0.034275590681994976), np.float64(0.03712537343436285)]",0.3172914389541947,0.4590453363626555,3.0,1.3771360090879665,0.7936177067371677
20,False,2.465,1,"[np.float64(0.7194412879305078), np.float64(0.0024748535334514227), np.float64(0.09335907481976101)]",0.3817185363667215,1.038616322513917,2.926605504587156,3.039620246623298,1.5786758856674936
21,True,2.1566666666666667,5,"[np.float64(0.009823143264117776), np.float64(0.16937895473001657), np.float64(0.2659641958462341)]",0.2026420222950442,0.6041342006477659,5.122448979591836,3.0946466196446782,1.1386020632625622
22,True,2.15,5,"[np.float64(0.036830685216989296), np.float64(0.14091671671750633), np.float64(0.5196663550499109)]",0.37581275756657756,0.740609447540887,4.795918367346939,3.5519024524920093,1.3074368289722405
23,True,1.1091666666666666,4,"[np.float64(0.0793001627110903), np.float64(0.48838967273149725), np.float64(0.0906615414204017)]",0.2280519942508751,0.4330954492990814,3.682926829268293,1.5950588498575926,0.8015434544452847
24,False,2.49,1,"[np.float64(8.070361999626294e-16), np.float64(0.23629029232315224), np.float64(0.002705069143142763)]",0.10368994192259548,0.9620341778725319,4.3023255813953485,4.138984253637637,1.7291356596066894
25,True,2.105,5,"[np.float64(0.337813858377953), np.float64(0.8373799528443762), np.float64(0.06659565433579831)]",0.41242838377520746,0.4471550544825084,4.934426229508197,2.2064536294956563,0.7789003157094299
26,True,1.1325,4,"[np.float64(0.07004685047704609), np.float64(0.6899536349165462), np.float64(0.032848734008434244)]",0.29406588862308575,0.7484132671198354,2.518987341772152,1.8852435462892057,1.3326739453964591
27,True,1.1216666666666666,4,"[np.float64(0.7925310847202279), np.float64(0.11040969262771785), np.float64(0.4106830089105503)]",0.522074143277426,0.6375318920783233,1.7927927927927927,1.1429625812935704,1.048475834311298
28,True,1.1166666666666667,4,"[np.float64(0.23991624830074246), np.float64(0.29563257334146686), np.float64(0.09801405323384021)]",0.1956874899062486,0.36124137109952376,2.6363636363636362,0.9523636147169262,0.6366267004838357
29,True,1.1516666666666666,4,"[np.float64(0.6535001706584879), np.float64(0.21201410601491613), np.float64(0.06992013805744611)]",0.36167557200525696,0.4156109256195833,2.7662337662337664,1.1496769760645615,0.6874791111239503
