seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.3775,2,[np.float64(4.693418744160051)],4.693418744160051,0.5912738946339889,2.168831168831169,1.2823732519983917,2.775095980007679
1,True,2.625,3,[np.float64(0.10175843359310142)],0.10175843359310142,0.5519085541060675,3.065934065934066,1.6921152373142072,0.056161349952466896
2,True,1.1525,2,[np.float64(1.5982703632875663)],1.5982703632875663,0.7174565668529533,1.967032967032967,1.411260719414051,1.1466895677471198
3,True,1.465,2,[np.float64(0.00607197029730577)],0.00607197029730577,0.22117312200128741,2.140740740740741,0.4734743130249783,0.0013429566273542024
4,False,0.0,1,[np.float64(0.00814814814814338)],0.00814814814814338,0.9999999999999805,2.1320754716981134,2.1320754716980717,0.00814814814814322
5,False,0.0,1,[np.float64(1.5042274467328157e-14)],1.5042274467328157e-14,0.952713113987362,3.871287128712871,3.688226015535233,1.4330972149220795e-14
6,False,0.0,1,[np.float64(0.637486299848167)],0.637486299848167,0.9996246209869404,2.7142857142857144,2.713266828393124,0.6372470008700909
7,False,0.0,1,[np.float64(1.445373939986536)],1.445373939986536,0.9604510171672194,2.0352941176470587,1.9548003055285759,1.38821087084706
8,True,1.4975,2,[np.float64(0.9663417720168641)],0.9663417720168641,0.7168118022147162,1.9610389610389611,1.4056958718756123,0.6926851871547708
9,False,0.0,1,[np.float64(1.1610608666544526)],1.1610608666544526,1.0,1.0,1.0,1.1610608666544526
10,True,1.4849999999999999,2,[np.float64(0.5971502303111551)],0.5971502303111551,0.5376952213303348,2.1926605504587156,1.1789830999811928,0.3210848252546169
11,False,0.0,1,[np.float64(3.107477123642881)],3.107477123642881,0.9558719777849662,1.5263157894736843,1.4589624924086328,2.970350304098059
12,True,1.415,2,[np.float64(1.869253746368355)],1.869253746368355,0.8283463813409908,2.0153846153846153,1.6694365531641506,1.548389576612317
13,True,2.56,3,[np.float64(1.9408168434260926)],1.9408168434260926,0.7052950065947216,3.056338028169014,2.155619949733163,1.3688484283833526
14,True,1.2875,2,[np.float64(0.33578246591520267)],0.33578246591520267,0.41156812716452723,1.8672566371681416,0.7685033170948252,0.13819736063140667
15,True,1.175,2,[np.float64(1.6186060477109792)],1.6186060477109792,0.5816455641466436,1.9904761904761905,1.1577516467299858,0.9414550277520215
16,False,0.0,1,[np.float64(1.592308175502906e-14)],1.592308175502906e-14,1.0,1.0,1.0,1.592308175502906e-14
17,False,0.0,1,[np.float64(3.9388535744823225)],3.9388535744823225,1.020996273439704,1.0,1.020996273439704,4.021554821171109
18,True,1.3599999999999999,2,[np.float64(0.8594767902940581)],0.8594767902940581,0.8601974170803216,2.1147540983606556,1.8191060131698604,0.739319715051434
19,False,0.0,1,[np.float64(2.166450981475731)],2.166450981475731,2.211304760102479,0.9104477611940298,2.013277468153003,4.790683367865972
20,True,1.4925,2,[np.float64(0.6173641642843821)],0.6173641642843821,0.47180585826013216,1.96,0.924739482189859,0.29127602938924213
21,False,0.0,1,[np.float64(7.151681982406822)],7.151681982406822,0.9647171046006813,3.542372881355932,3.4173877095176675,6.89934993509237
22,True,1.3900000000000001,2,[np.float64(0.4324696743753571)],0.4324696743753571,0.7407590523927934,1.7272727272727273,1.2794929086784612,0.32035582617890945
23,True,1.35,2,[np.float64(1.632792613465237)],1.632792613465237,0.5186039313534374,2.032967032967033,1.0543046956086364,0.8467726684279254
24,True,1.4525000000000001,2,[np.float64(0.9280127723114304)],0.9280127723114304,0.748667432166682,2.1376146788990824,1.6003624926131825,0.6947729392642823
25,True,1.2125,2,[np.float64(1.1157665409697615)],1.1157665409697615,0.7844063074697398,2.2525252525252526,1.7668950158156767,0.8752143124003747
26,True,1.3475,2,[np.float64(1.437239670313552)],1.437239670313552,0.7293673951693908,1.7341772151898733,1.2648523182051459,1.0482757545707093
27,True,1.43,2,[np.float64(0.04271651552833972)],0.04271651552833972,0.4253490301150757,2.0074074074074075,0.8538487937865594,0.01816942844987487
28,True,1.4825,2,[np.float64(1.8064588999231437)],1.8064588999231437,0.8598205740582424,3.918918918918919,3.3695671145525714,1.5532305283445385
29,False,0.0,1,[np.float64(2.7263512266496197)],2.7263512266496197,1.0,1.0,1.0,2.7263512266496197
