seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,False,3.7275,1,"[np.float64(0.0028829396191408607), np.float64(0.005151204678083783), np.float64(0.0051290664499220266), np.float64(0.005137984578667694)]",0.004793087481291955,0.9611207656541376,1.4356435643564356,1.3798268417806925,0.004741058610765496
1,False,3.7199999999999998,1,"[np.float64(0.002982469408301459), np.float64(0.004774391455751183), np.float64(0.004854359136134789), np.float64(0.00544802550168542)]",0.00468121072899817,0.9870473858368152,5.311111111111111,5.242318338111085,0.004834601558284732
2,True,0.11125,4,"[np.float64(0.0028341793082199474), np.float64(0.004788697301167588), np.float64(0.005047014500701936), np.float64(0.005037783510420333)]",0.004588087367578441,0.8036692926637463,3.4266666666666667,2.7539067761944374,0.003929633802055494
3,False,3.7125,1,"[np.float64(2.122963686736838e-06), np.float64(0.004756811051128168), np.float64(0.005122866390857167), np.float64(0.0033676428099435607)]",0.004047251437956693,0.9412348006357095,1.732394366197183,1.630589865890032,0.004342812604041381
4,False,3.7199999999999998,1,"[np.float64(0.002918304751880864), np.float64(0.00515817873943968), np.float64(0.004346145352312469), np.float64(0.005371698914359278)]",0.004641529521469227,0.9206710202332901,2.28,2.099129926131901,0.0047006942951008605
5,False,3.715,1,"[np.float64(0.0026420178078797128), np.float64(0.005075548405421518), np.float64(0.005133445520412227), np.float64(0.005373506330775829)]",0.004817401437186532,0.9296091833076204,5.064516129032258,4.708020702557949,0.004689926171699056
6,False,3.715,1,"[np.float64(8.910994955765757e-06), np.float64(0.004636254708378037), np.float64(0.0038202700497179326), np.float64(0.002927315093287007)]",0.0034753370789362137,0.9870733110679013,1.4943820224719102,1.4750646109216954,0.004471031413192966
7,False,3.715,1,"[np.float64(0.002207061568645571), np.float64(0.004787953539621553), np.float64(0.004948549614403472), np.float64(0.0040890582292602475)]",0.004270410993096128,0.9517607604403291,1.9014084507042253,1.8096859529499214,0.004305656537058114
8,False,3.6975,1,"[np.float64(0.0034227804147684017), np.float64(0.004043794658998829), np.float64(0.005286575410684542), np.float64(0.0026273695776267043)]",0.004074854810703739,0.974827793092401,2.3417721518987342,2.282824578760686,0.004455170820500109
9,True,0.22125,4,"[np.float64(0.0020021926449558325), np.float64(0.0051483803918488365), np.float64(0.005243604371096841), np.float64(0.005104125794487917)]",0.004724178468951966,0.8406026841472695,3.056338028169014,2.569165950140246,0.004112750594310034
