seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,3.37625,5,"[np.float64(0.13232345834736214), np.float64(0.012479077054746148)]",0.07233052721093718,0.6153125051441931,5.2025316455696204,3.2011827799273846,0.04523402530919534
1,False,1.2775,1,"[np.float64(0.14227467481835443), np.float64(0.015183178351679974)]",0.07605087239822486,0.8163994278408233,5.388059701492537,4.398808857470705,0.06584421806570925
2,False,1.2725,1,"[np.float64(0.08679066194239622), np.float64(0.03930201455848045)]",0.056359296935262405,0.8517346778822231,2.4954954954954953,2.1255000520123946,0.04800316762082429
3,True,2.38125,4,"[np.float64(0.09136582199157105), np.float64(0.025570047743150977)]",0.05371270153979843,0.7584960216937956,4.01123595505618,3.0425065139852254,0.046103546845404325
4,True,3.38375,5,"[np.float64(0.13787128317661138), np.float64(0.0233775103317189)]",0.07468198099087431,0.5858035696768638,4.142857142857143,2.4269005029470074,0.04823586529818025
5,True,3.385,5,"[np.float64(0.12967049286741464), np.float64(0.01597463630845369)]",0.07198308968421958,0.5625885142340775,4.757575757575758,2.6765574768106113,0.0411070410009186
6,True,4.36,6,"[np.float64(0.12290547089456862), np.float64(0.011423536414402984)]",0.06826794713239545,0.7981397401563357,5.945054945054945,4.744984609061293,0.055539804309311734
7,True,4.385,6,"[np.float64(0.09655968322740222), np.float64(0.025320497284535576)]",0.05562350897479409,0.6585540992947542,5.097560975609756,3.3570196768927714,0.03725223437510088
8,False,1.29,1,"[np.float64(0.11570056137580416), np.float64(0.030372803227287224)]",0.06735799779278921,0.9853285861177858,4.319587628865979,4.256213170962394,0.0680799695555709
9,True,3.3675,5,"[np.float64(0.10055665479867991), np.float64(0.018840462146835383)]",0.05750093957102514,0.6388598922209011,5.08,3.2454082524821777,0.03850518354036516
10,False,1.2775,1,"[np.float64(0.11118001411068577), np.float64(0.0051521724083824)]",0.058731209232215933,0.81269497647609,6.056179775280899,4.921826880006883,0.05301914961569916
11,False,1.305,1,"[np.float64(0.11442430005050958), np.float64(0.01999897909953272)]",0.06535527793924775,0.9643047990542533,3.4571428571428573,3.33373944815899,0.0643985896069854
12,True,3.30625,5,"[np.float64(0.13547839871816286), np.float64(0.00993780025944202)]",0.07312493015041682,0.6339721067258768,3.8860759493670884,2.4636637565170147,0.0481060118669236
13,True,2.3625,4,"[np.float64(0.10203263698190516), np.float64(0.03208311096466326)]",0.06065931570466789,0.6923586341917548,4.76,3.2956270987527527,0.04236245008687564
14,False,1.2925,1,"[np.float64(0.08147749176102285), np.float64(0.0385028524349002)]",0.054686674893446634,0.9110746741000083,4.056,3.695318878149634,0.05204568707846835
15,True,2.43,4,"[np.float64(0.08805979268442707), np.float64(0.028899204917561174)]",0.05314584574225772,0.7509499182203999,4.139784946236559,3.1087711668263864,0.03990986851390243
16,True,3.37125,5,"[np.float64(0.13622615682473946), np.float64(0.008165535829330049)]",0.07145238591867663,0.7571539207170576,4.942028985507246,3.741876622674154,0.057284584627200916
17,True,5.36125,7,"[np.float64(0.12016304265424636), np.float64(0.024992129707127463)]",0.06702746171259823,0.651308352230394,6.3580246913580245,4.141034585168554,0.04468759929717741
18,True,3.34125,5,"[np.float64(0.11375508042546616), np.float64(0.010867181420615926)]",0.05902459519814345,0.7332092337369461,5.074074074074074,3.7203579637763564,0.045271075186573737
19,False,1.2925,1,"[np.float64(0.12113159525346356), np.float64(0.002573486491806362)]",0.06554767874975964,1.11118438825286,5.258064516129032,5.842679202748909,0.07681103368117315
20,True,4.36125,6,"[np.float64(0.1415218229412113), np.float64(0.013242423873136748)]",0.07605164385784968,0.5412958739591109,5.5423728813559325,3.0000635726208356,0.04621719431823176
21,True,2.45125,4,"[np.float64(0.08626338962618095), np.float64(0.02914624392591643)]",0.05254660315266546,0.7451958408710339,3.260869565217391,2.4299864376229365,0.04043504161747331
22,True,2.3575,4,"[np.float64(0.11862280372598472), np.float64(0.009330865926621563)]",0.06436235984916751,0.7870122606421553,3.6371681415929205,2.8624959214506713,0.051605188745787546
23,True,2.2512499999999998,4,"[np.float64(0.1356561874380208), np.float64(0.00993304504624233)]",0.07227563496547595,0.6382766876195646,4.397590361445783,2.806879409411338,0.049444069656978985
24,True,3.31625,5,"[np.float64(0.08766614854112859), np.float64(0.026849498554546988)]",0.05235062941911926,0.7359485810013826,5.235294117647059,3.8529072770072386,0.0429934463616199
25,True,3.42,5,"[np.float64(0.08177919647720927), np.float64(0.032926173351795616)]",0.05109933712601705,0.6923220921964279,5.271604938271605,3.6496485600972193,0.03735200306421524
26,True,3.32625,5,"[np.float64(0.0988258168878253), np.float64(0.029082931231035343)]",0.058016564500592754,0.6886365561758316,5.513274336283186,3.7966422521906473,0.04118976158242711
27,True,2.3075,4,"[np.float64(0.11671745306220674), np.float64(0.02222019265522684)]",0.0668231104870354,0.5633622967950994,4.868852459016393,2.742927904067943,0.03968709275411559
28,False,1.2875,1,"[np.float64(0.13349651711336633), np.float64(0.010978737585290143)]",0.07217692884271294,1.0606909441204064,5.666666666666667,6.010582016682304,0.08055920468169092
29,True,3.305,5,"[np.float64(0.14372297767591688), np.float64(0.011741346540369882)]",0.0786816215589709,0.5365544418374231,8.301587301587302,4.454253540967814,0.04602522634321919
