seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.165,3,"[np.float64(0.02344580876678472), np.float64(0.006190844642839022), np.float64(0.01746204798448236), np.float64(0.016288912095227228)]",0.016858003348601127,0.7910418941687352,2.7373737373737375,2.165377306259871,0.018371201723885365
1,True,0.1725,4,"[np.float64(0.025619469671824647), np.float64(1.0082526129251419e-16), np.float64(0.012380974727382383), np.float64(0.03768604097289446)]",0.024166213926058493,0.5398851066078465,3.6666666666666665,1.9795787242287703,0.018806765990671933
2,True,1.115625,5,"[np.float64(0.012753419315770627), np.float64(0.0), np.float64(0.012408948882779275), np.float64(0.036243351860341444)]",0.02109814385508246,0.5063543188757755,2.825242718446602,1.4305738523577736,0.017700765646687853
3,True,1.076875,5,"[np.float64(0.008588912126234709), np.float64(1.9544324270093227e-08), np.float64(0.006844360879540911), np.float64(0.03372914899285552)]",0.018911939898120143,0.5166932777678747,4.970149253731344,2.5680427089060043,0.018996897055899804
4,True,0.04375,4,"[np.float64(0.015377312900928489), np.float64(4.734006883291518e-17), np.float64(0.010535299088862228), np.float64(0.031158446712631658)]",0.019019414237096688,0.3815858167118284,2.95959595959596,1.1293398413794518,0.014396418495339874
5,True,0.19250000000000003,4,"[np.float64(6.040422508040762e-05), np.float64(0.0), np.float64(0.015447443749818185), np.float64(0.03854804572942938)]",0.022138691117485593,0.5625843080219404,3.048780487804878,1.7151960610425012,0.013206784059137923
6,True,2.075,6,"[np.float64(0.013030323929413841), np.float64(6.563611508731703e-17), np.float64(0.003940254481697388), np.float64(0.03547837034317227)]",0.019896550051275066,0.19786380522557098,5.747252747252747,1.1371732981645453,0.0058553083274486715
7,True,0.09375,4,"[np.float64(0.013290406452951172), np.float64(0.009394372036474823), np.float64(0.01868689588894313), np.float64(0.022873439371028845)]",0.017135956528096293,0.6379037911745605,3.712871287128713,2.3684546702025764,0.0161497631278201
8,True,1.08,3,"[np.float64(0.03328452389297272), np.float64(0.0), np.float64(0.0003298205154461981), np.float64(0.00020858890810298346)]",0.015963865550371846,0.5696664789648928,1.608695652173913,0.9164199879000449,0.01941524755173393
9,True,0.061250000000000006,4,"[np.float64(0.012282467343074187), np.float64(1.1102230246251565e-16), np.float64(0.013625464915000909), np.float64(0.02054142480406395)]",0.013964353382227835,0.4264131179874256,2.5555555555555554,1.089722412634532,0.012732178954201956
