seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.088125,5,"[np.float64(0.022161578375703067), np.float64(0.014748031706506572), np.float64(0.025961121264327272), np.float64(0.027181014291683344)]",0.023330931894724943,0.534409272558381,5.675324675324675,3.0329461312728894,0.018314348405906844
1,True,1.0875,5,"[np.float64(0.02361572220508887), np.float64(0.025773634117952398), np.float64(0.015154662234032397), np.float64(0.04118965044250138)]",0.02857221365808608,0.6341333854009011,6.232323232323233,3.9521242302258184,0.02179697687336384
2,True,2.078125,6,"[np.float64(0.025531059157097823), np.float64(5.540638138595803e-05), np.float64(0.02669740143675894), np.float64(0.03364852467515552)]",0.025270485140495565,0.6132263716892895,5.494845360824742,3.3695840836122817,0.02259904918465224
3,False,3.71,1,"[np.float64(0.02555519484329474), np.float64(0.02356986808852228), np.float64(0.019338757681988367), np.float64(0.021926097976146267)]",0.022683166375927023,0.9879232658799362,3.0,2.9637697976398085,0.024749437714834288
4,True,1.1008333333333333,3,"[np.float64(0.020933475828480014), np.float64(0.013881291673305861), np.float64(0.014777877817557891), np.float64(0.030777822125334947)]",0.021770701857160638,0.5910442380074064,2.4311926605504586,1.4369424135042448,0.017629242279225906
5,True,0.14875,4,"[np.float64(0.040058019797779156), np.float64(1.4363347171356893e-05), np.float64(0.02231120387294031), np.float64(0.0387483946606131)]",0.02986439800009495,0.5817010818492245,3.3529411764705883,1.950409509729753,0.021828968463287343
6,True,0.155,4,"[np.float64(0.00017091740595111165), np.float64(0.028687838823820814), np.float64(0.015791571227779112), np.float64(0.03629561085153798)]",0.025249234331361014,0.6001134086267877,3.198019801980198,1.9191745642223015,0.021844551461229083
7,True,0.185,4,"[np.float64(0.009672126866866925), np.float64(0.015639807475781232), np.float64(0.028828901631359184), np.float64(0.03347551721588181)]",0.02444849214032707,0.5979238632565378,3.610526315789474,2.1588198431262366,0.018738442805916133
8,False,3.7275,1,"[np.float64(0.022195162858753646), np.float64(6.578099322531559e-07), np.float64(0.019053216497336163), np.float64(0.03785469933551589)]",0.023862559065544985,0.8642144633658294,4.3061224489795915,3.721413301432449,0.03318809887025882
9,False,3.7175000000000002,1,"[np.float64(0.037078366428636905), np.float64(0.012953823354414964), np.float64(0.01468435906461941), np.float64(0.032262146304994445)]",0.026341526465802866,0.9101144248226528,3.5454545454545454,3.2267693243712237,0.029550215984460164
10,True,0.16874999999999998,4,"[np.float64(0.013786366058520318), np.float64(0.03240265966877708), np.float64(0.030218904499790696), np.float64(0.03435218840782973)]",0.02925178563747779,0.595435054009137,3.5970149253731343,2.1417887763612242,0.022204478432861514
11,True,1.1075,5,"[np.float64(0.04181288844076764), np.float64(0.020282965053093252), np.float64(0.02307779348087965), np.float64(0.03963397348974282)]",0.032687279313308205,0.5180885696346029,4.195402298850575,2.1735899760532194,0.019667318150366028
12,True,1.0966666666666667,3,"[np.float64(0.03046256038893465), np.float64(0.033912187866153236), np.float64(0.04182237199550325), np.float64(0.04741388699590623)]",0.039313909372432836,0.7778862955992335,3.191780821917808,2.4828425599263206,0.0372997897279809
13,True,0.14,4,"[np.float64(0.04053303095836504), np.float64(0.017489617595777957), np.float64(0.023879204130987864), np.float64(0.03553009760798613)]",0.030861304737536985,0.6493240628612188,3.764044943820225,2.4440849557135764,0.02474532484406302
14,False,3.7275,1,"[np.float64(0.027086248276941463), np.float64(6.414715663094482e-07), np.float64(0.021307066211472516), np.float64(0.03573982992809981)]",0.025234493308311536,0.8470770622136583,3.054054054054054,2.5870191359498214,0.03286236876590341
15,True,1.1925,5,"[np.float64(0.014166487733915609), np.float64(0.03061557978094857), np.float64(0.01632323177250832), np.float64(0.03267762551619918)]",0.02559858223133641,0.5925459246432124,4.63855421686747,2.748556397441407,0.021866055913868445
16,False,3.705,1,"[np.float64(0.02080811952409369), np.float64(0.014273180382106418), np.float64(0.020043853187087884), np.float64(0.0406086350857198)]",0.0269855156235799,0.8700212363122399,2.1826086956521737,1.8989159157771496,0.02428100774275234
17,True,1.2008333333333334,3,"[np.float64(0.032329698366954866), np.float64(0.01883513712388675), np.float64(0.0162596224153133), np.float64(0.034701661113946916)]",0.027011094738942778,0.6896652459200695,3.456140350877193,2.3835798850219945,0.024794422472196806
18,True,0.10875,4,"[np.float64(0.04216880977821313), np.float64(0.019460549788646097), np.float64(0.02925002908200966), np.float64(0.03610950588110561)]",0.032981560533793024,0.7976374907973356,4.306666666666667,3.4351587937005252,0.02903688283325516
19,True,1.064375,5,"[np.float64(0.015274380155427085), np.float64(4.4945659259502596e-07), np.float64(0.0209009174422142), np.float64(0.03491960725135496)]",0.022205402017773417,0.4622762985620698,3.2905982905982905,1.5211655978324519,0.016181604299712552
20,False,3.715,1,"[np.float64(0.018827887362126088), np.float64(0.010420683325071501), np.float64(0.016308149527674055), np.float64(0.021972901763027783)]",0.017565843889303462,0.8695775660128975,2.9854014598540144,2.5960381350312045,0.020932458929538926
21,True,1.1816666666666666,3,"[np.float64(0.01686642570978327), np.float64(0.021757051234540435), np.float64(0.01777754208779712), np.float64(0.017746108992550403)]",0.01863905460753718,0.7160777753231317,1.8456375838926173,1.321620055126585,0.019392324645086112
22,True,0.14875,4,"[np.float64(0.03991066009358337), np.float64(0.00891478583735498), np.float64(0.01974914752930235), np.float64(0.034778345720841215)]",0.028782500530850654,0.683332363225857,2.737704918032787,1.8707623714543955,0.02516249067701822
23,True,0.07250000000000001,4,"[np.float64(0.005861539023806465), np.float64(0.025884060177963072), np.float64(0.015918811766897904), np.float64(0.03583023444876311)]",0.02479643263811822,0.6314049867652408,5.0,3.157024933826204,0.023646374021110236
24,True,0.1875,4,"[np.float64(0.020961768971563734), np.float64(0.0), np.float64(0.02218443004078793), np.float64(0.03347615675560411)]",0.023202936250000354,0.4875939517827344,4.0843373493975905,1.99149818860659,0.017096052220999653
25,True,2.10625,6,"[np.float64(0.03235287856349499), np.float64(0.023307184137999756), np.float64(0.004692592322379338), np.float64(0.04184693444927027)]",0.02934557334145186,0.5183395951588743,9.53061224489796,4.940093692636618,0.01966018966249637
26,True,0.13624999999999998,4,"[np.float64(0.033213695705313497), np.float64(0.0016453716914415968), np.float64(0.01824770495492841), np.float64(0.0361475309419487)]",0.026134434557984088,0.7017629303783127,3.5176470588235293,2.4685543080366528,0.023072211747819423
