seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,0.08875000000000001,4,"[np.float64(0.030726702634614068), np.float64(0.010953700415552612), np.float64(0.01904691049592163), np.float64(0.0391752402279921)]",0.028036463069053334,0.6989537848348164,3.0842105263157893,2.155720620595802,0.022269260382538427
1,False,3.725,1,"[np.float64(0.018561676322124125), np.float64(0.01302618294562376), np.float64(0.020002171742765876), np.float64(0.050816166379004345)]",0.030514325382944678,0.9627776008646463,2.380281690140845,2.291681895015848,0.03221645427229306
2,True,1.1583333333333332,3,"[np.float64(0.016830696692673987), np.float64(0.012328623402259552), np.float64(0.014435525659539724), np.float64(0.0037321686143874672)]",0.012535521537606327,0.4973650074827815,2.9008264462809916,1.4427695671607959,0.014833477572766334
3,True,0.1425,4,"[np.float64(0.032354756963626705), np.float64(0.017628090488530923), np.float64(0.017067304297964807), np.float64(0.036705328986853976)]",0.02785977861860639,0.4540984318491285,4.966101694915254,2.2550989920643163,0.017853915329163653
4,True,0.19624999999999998,4,"[np.float64(0.034893404445328444), np.float64(0.02234255045094334), np.float64(0.019771773586055617), np.float64(0.031819214752602965)]",0.028072932690508406,0.574448986805781,4.2444444444444445,2.4382168106645374,0.022543273872980246
5,True,0.1175,4,"[np.float64(0.03766630605374), np.float64(0.01932327553375613), np.float64(0.022823570825281646), np.float64(0.04121671910313511)]",0.03185753882696373,0.7958503516851817,3.6265060240963853,2.8861560946655382,0.026211190601953194
6,True,1.1825,3,"[np.float64(0.030815188506803357), np.float64(0.0), np.float64(0.027155858465837644), np.float64(0.03604531327350737)]",0.027472025065582027,0.6115482758499613,2.619047619047619,1.6016740557975178,0.022088247500941797
7,True,1.2175,3,"[np.float64(0.03486556457077536), np.float64(0.027477994295152835), np.float64(0.027556097424131686), np.float64(0.03442447858458392)]",0.03135890090564953,0.7021970944456967,2.91044776119403,2.043707961446431,0.025106609610100337
8,True,1.1333333333333333,3,"[np.float64(0.037660691255027544), np.float64(0.016289720170563987), np.float64(0.007460241075307002), np.float64(0.03807747990426849)]",0.028021949804705962,0.4875588313395217,3.8292682926829267,1.8669935736659733,0.018860651890098758
9,True,1.1858333333333333,3,"[np.float64(0.019403986754451017), np.float64(0.0002845455460831554), np.float64(0.02370021132331756), np.float64(0.03603291210181403)]",0.02404937985914389,0.7249897188740472,2.669724770642202,1.93552301093897,0.01943927623992713
10,True,1.1724999999999999,3,"[np.float64(0.024264262902353832), np.float64(0.018806288325314537), np.float64(0.029322190769079062), np.float64(0.03825649224079782)]",0.02893121154065626,0.8284597926517854,2.1724137931034484,1.7997574805883614,0.030286052361658492
11,True,1.0725,5,"[np.float64(0.023880750264233478), np.float64(0.0), np.float64(0.013446159630438891), np.float64(0.03888792555940666)]",0.024162370854194492,0.5068195968032335,3.746987951807229,1.8990469229615135,0.01583366104400519
12,True,0.15250000000000002,4,"[np.float64(0.025184597882876344), np.float64(0.0), np.float64(0.027827689868066042), np.float64(0.0358168427720288)]",0.02624688134408968,0.4581214598748808,4.139240506329114,1.8962749035327344,0.014386867143239621
13,True,1.165,3,"[np.float64(0.03517168444445016), np.float64(0.01792419733463138), np.float64(0.01614236773968465), np.float64(0.03809606965158344)]",0.029007804941058413,0.6870812116766355,3.727272727272727,2.5609390617038232,0.02653882291300864
14,True,0.15250000000000002,4,"[np.float64(0.026495010989322287), np.float64(0.02161282201361887), np.float64(0.031651990834704914), np.float64(0.03539707446538213)]",0.029447155088090277,0.6394899376137417,4.846153846153846,3.0990666207435176,0.024325713106443818
15,False,3.71,1,"[np.float64(0.02412016152194928), np.float64(0.006082632839029267), np.float64(0.025848462982591473), np.float64(0.03811377570903798)]",0.026748752540591544,0.9447059892865177,2.3592233009708736,2.228772382491493,0.026693138795580513
16,True,1.1125,5,"[np.float64(0.02722171800556873), np.float64(0.03244435796913186), np.float64(0.02943496435779438), np.float64(0.038531024725901794)]",0.03265275836866954,0.627050744138032,5.158730158730159,3.234785584839054,0.023548578831075802
17,True,0.25375000000000003,4,"[np.float64(0.033426132353665705), np.float64(0.022132751064538242), np.float64(0.011918130998203382), np.float64(0.03423812243881125)]",0.027278174529453025,0.721019018824668,4.471698113207547,3.224179386065025,0.026074915650007878
18,True,1.073125,5,"[np.float64(0.029414897598975583), np.float64(3.733951762230348e-07), np.float64(0.022914737497456573), np.float64(0.03748360452841719)]",0.02688205508245847,0.8629518052820828,3.112676056338028,2.6860894220752156,0.03195994225172625
19,True,1.09,3,"[np.float64(0.03688384125594066), np.float64(0.0), np.float64(0.012418765265905941), np.float64(0.03674986113722)]",0.026459127263526287,0.8846147865392431,1.9873417721518987,1.7580319175526729,0.030620140045706245
20,True,1.0941666666666667,3,"[np.float64(0.016005421961340718), np.float64(0.012987903443810098), np.float64(0.022017795971706906), np.float64(0.022345620581307787)]",0.018918114520596864,0.4690488012307104,3.0634920634920637,1.4369272799607478,0.018397936498504158
21,True,1.1400000000000001,3,"[np.float64(0.01663543302593168), np.float64(0.024508544464089455), np.float64(0.028222775338781113), np.float64(0.0349238951071398)]",0.027144462186646016,0.8361622614454989,3.0,2.5084867843364966,0.02835063212158773
22,False,3.7125,1,"[np.float64(0.023417806602849735), np.float64(0.01894109769260972), np.float64(0.020850922802475462), np.float64(0.046484487570217545)]",0.030636742951909785,0.9406240122861117,3.6823529411764704,3.4637095981829757,0.030274265329387748
23,True,0.2225,4,"[np.float64(0.020453564266112625), np.float64(0.02604786720526158), np.float64(0.027425886592505153), np.float64(0.034006162850978225)]",0.027942083903536242,0.522605918599693,4.435294117647059,2.317910956612756,0.019652481045182094
24,True,1.1275,3,"[np.float64(0.0143183110189583), np.float64(0.0), np.float64(0.02003691233647278), np.float64(0.04184695228974806)]",0.02535737598772427,0.6837945705721884,3.0246913580246915,2.0682675282739034,0.023122970843773287
25,True,0.22249999999999998,4,"[np.float64(0.028807785728762268), np.float64(0.011739032789657055), np.float64(0.030813105624154992), np.float64(0.03488003048004755)]",0.02828117676091628,0.7734556754573555,2.70873786407767,2.095088674297109,0.028550074281646992
26,True,0.17500000000000002,4,"[np.float64(0.03131262766522628), np.float64(0.0), np.float64(0.021377344981120622), np.float64(0.015515967520689506)]",0.01986144988747311,0.8564438442889548,2.6043956043956045,2.2305185834778274,0.027487098689122268
27,True,1.1041666666666667,3,"[np.float64(0.03334729306267285), np.float64(0.02625767295257391), np.float64(0.02660252816396216), np.float64(0.038075431604017516)]",0.031605142325492386,0.8573955205502414,1.9859154929577465,1.7027150478532962,0.031058950010114328
28,True,0.09,4,"[np.float64(0.04407304332554554), np.float64(0.0), np.float64(0.016060109808548464), np.float64(0.04284322407422866)]",0.03201736070502803,0.7627151902950293,2.9101123595505616,2.2195869020945236,0.028871062515844096
29,True,1.1175,5,"[np.float64(0.02826011497747253), np.float64(0.022464762906884927), np.float64(0.02142745093018864), np.float64(0.03721606248424543)]",0.02828352417802509,0.5144593384369125,3.9504950495049505,2.032369069666615,0.018768136510264606
