seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.1558333333333333,3,"[np.float64(0.3279439223745344), np.float64(0.44315719424449135), np.float64(1.6143095735557276), np.float64(2.155327706526064)]",1.46888667490602,0.5251323086234992,2.2427184466019416,1.1777239154565857,1.6301758926640337
1,False,3.7025,1,"[np.float64(1.1727531855902764), np.float64(1.2193389469191456), np.float64(2.838570927719059), np.float64(2.3972752970813014)]",2.154285215855521,1.0461479186315823,0.68,0.7113805846694761,3.390554908989411
2,False,3.695,1,"[np.float64(0.35019785392052455), np.float64(0.6428302805086182), np.float64(1.686986064608637), np.float64(1.5034870989290778)]",1.2689007277124598,0.9641587089164451,2.5058823529411764,2.416068294108268,3.130156874129435
3,False,3.6925,1,"[np.float64(0.581012488564451), np.float64(0.7793484558570276), np.float64(1.6937331989098015), np.float64(2.7476222102252286)]",1.8168432392782636,0.9487425021356102,2.1130434782608694,2.00473415668655,3.1744878797184723
4,False,3.7025,1,"[np.float64(0.15340129802222105), np.float64(0.597193087677706), np.float64(1.5644391819984882), np.float64(1.3292156343423185)]",1.1461267240542259,0.9406448368091033,2.6952380952380954,2.5352617982569168,1.9224145445008736
5,False,3.6925,1,"[np.float64(0.3765769772331713), np.float64(0.5348913474121479), np.float64(1.6922275408448673), np.float64(2.003256781874771)]",1.4211344712275298,0.8837441828977884,2.4925373134328357,2.20276535140195,2.862710153538017
6,False,3.7025,1,"[np.float64(0.11243464032051552), np.float64(0.7310397836916014), np.float64(1.7930611219081836), np.float64(2.036524904097013)]",1.4991074583267991,1.0407216608955472,1.0705882352941176,1.1141843663705269,3.2203754718888122
7,False,3.705,1,"[np.float64(0.37462795996911963), np.float64(0.8295512368171643), np.float64(1.4716647262847826), np.float64(1.5733927876002873)]",1.2419190423824218,0.9223914775365898,2.323741007194245,2.1433989010382626,2.848120227818498
8,True,0.12875,4,"[np.float64(0.15257960255848352), np.float64(0.5346460333515498), np.float64(1.5669621022329239), np.float64(1.427654239435564)]",1.1591655740351108,0.6929048771836923,3.5894736842105264,2.4871638223119903,2.287956662246711
9,False,3.7,1,"[np.float64(0.3478176931682944), np.float64(0.3647464244179539), np.float64(1.2326990666768338), np.float64(1.730902657937508)]",1.1429125639371671,0.8826763419813397,2.1392405063291138,1.8882569847448911,1.5669022717056538
