seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,False,1.375,1,"[np.float64(0.0), np.float64(0.34295669207212487)]",0.21001722486237967,2.154791357861637,0.9649122807017544,2.0791846435507026,0.7133770306504246
1,True,1.21875,3,"[np.float64(0.0), np.float64(0.02763721046570755)]",0.016639804185840285,0.6290741025752125,4.292517006802721,2.700311283843259,0.01046766988523474
2,True,0.005,2,"[np.float64(0.0), np.float64(0.30886498733675033)]",0.18787523718930194,0.738193542705991,1.0,0.738193542705991,0.17546243951556384
3,False,1.37,1,"[np.float64(0.0), np.float64(0.41800378918302517)]",0.25426177863651817,1.0032602641630108,3.197530864197531,3.207955659484195,0.25625706445401103
4,False,1.37,1,"[np.float64(0.10507473776110993), np.float64(0.09404318077619837)]",0.10113340530948882,1.3180009087454088,0.6635514018691588,0.8745613506628412,0.14938524074997211
5,True,0.005,2,"[np.float64(0.0), np.float64(0.4100872262003949)]",0.24519649891597628,0.44878725380625084,1.3636363636363635,0.6119826188267057,0.305620592665716
6,True,2.19625,4,"[np.float64(1.2301695999090544e-07), np.float64(0.4143282173708304)]",0.24859693042251776,0.5425626377981959,2.7263157894736842,1.479197086207713,0.19878811051045456
7,True,0.33,2,"[np.float64(0.0), np.float64(0.33695176874437655)]",0.2000540284451609,0.7940406472100777,1.9113924050632911,1.5177232623888828,0.15885103022357885
8,False,1.335,1,"[np.float64(0.0), np.float64(0.16315594258358196)]",0.09443332905342756,6.382590053022455,0.14754098360655737,0.9416936143803623,2.178102857115347
9,False,1.35,1,"[np.float64(0.0), np.float64(0.2177725884431548)]",0.12883600078018215,1.4144886987992,0.7701149425287356,1.0893188829832918,0.2512297771957136
10,True,0.4475,2,"[np.float64(8.921036073856937e-17), np.float64(0.19219713014093656)]",0.11611633797429377,0.8688078040072127,2.065693430656934,1.7946905732411764,0.10364126365749861
11,True,1.14625,3,"[np.float64(0.0), np.float64(0.4049047559903734)]",0.24378494573304485,0.521113827337198,2.1596638655462184,1.1254307027366377,0.1270397061181381
12,True,0.0075,2,"[np.float64(0.0022551030676784957), np.float64(0.4302603716772836)]",0.2608376544040589,0.5552530363243345,1.196078431372549,0.664126180701655,0.2356143879081527
13,True,2.2512499999999998,4,"[np.float64(0.0), np.float64(0.14153932716359477)]",0.08551130985946793,0.4864482379444905,3.632911392405063,1.7672233454439084,0.041596826005463515
14,True,1.27375,3,"[np.float64(0.0), np.float64(0.5203373673046398)]",0.3111164956303903,0.4510677514797314,2.8360655737704916,1.2792577214097298,0.14033461813225384
15,True,1.095,3,"[np.float64(0.034324688309275236), np.float64(0.24638977358766218)]",0.15183992333429627,0.18241925229294867,2.185185185185185,0.39861984760311003,0.06358609945601845
16,False,1.3775,1,"[np.float64(0.0), np.float64(0.32977793846144027)]",0.20261895760933565,7.564748686806353,0.0136986301369863,0.10362669433981304,2.344870825869362
17,True,0.065,2,"[np.float64(0.0), np.float64(0.20495469156341006)]",0.12424717866310209,0.8475530640741881,1.9484536082474226,1.6514178258765106,0.10530607697848525
18,False,1.365,1,"[np.float64(4.953114231929952e-07), np.float64(0.4647362069578997)]",0.2807714477135906,1.0875915434796,1.9610389610389611,2.132809390459995,0.42945967864528894
19,False,1.35,1,"[np.float64(0.0), np.float64(0.44363660087782103)]",0.26245895254963103,1.5391556897144394,1.5194805194805194,2.3387170869686935,0.6845468104940119
20,True,0.005,2,"[np.float64(2.4813316188900117e-07), np.float64(0.12492268419894945)]",0.07521341584117351,0.6228175620488533,1.202247191011236,0.7487806644857,0.1538389900608514
21,True,0.34,2,"[np.float64(0.0), np.float64(0.09345102674443116)]",0.055679875285904484,0.5049988346907549,1.9538461538461538,0.9866900308573211,0.028118272135108337
22,True,0.0175,2,"[np.float64(6.004347639795482e-17), np.float64(0.26529972192378365)]",0.16082940916206082,0.631610517103388,1.4266666666666667,0.9010976710675003,0.1921101269178806
23,True,0.0,2,"[np.float64(0.0), np.float64(0.2974553601455948)]",0.18275963301000836,0.374423286887164,1.8771929824561404,0.7028647666127464,0.1827596330100084
24,True,0.0075,2,"[np.float64(0.0), np.float64(0.2799171758079689)]",0.17026697085916123,0.678535892276694,2.4065934065934065,1.6329600044900656,0.26918462695850265
25,True,0.02,2,"[np.float64(2.2117212766111844e-16), np.float64(0.6541811620186488)]",0.39386921670559033,0.4160013914213534,1.2372881355932204,0.5147135859959119,0.2869035723206102
26,False,1.35,1,"[np.float64(0.0), np.float64(0.18063941980147033)]",0.1068677219518323,0.984227380017717,0.8918918918918919,0.8778244200158016,0.10518213798511378
27,False,1.3599999999999999,1,"[np.float64(2.5544100015371593e-07), np.float64(0.4471372999466643)]",0.2682823799680764,1.261137356888841,1.7692307692307692,2.2312430160341035,0.5185004347125214
28,False,1.38,1,"[np.float64(0.0), np.float64(0.19146301149036304)]",0.1180257269081804,1.6083243555909341,1.5274725274725274,2.456671268430108,0.18982365117275082
29,False,1.3425,1,"[np.float64(7.79069767625411e-07), np.float64(0.4336269290804597)]",0.25377365390547035,1.482062351119325,1.0941176470588236,1.6215505724011439,0.547166901856652
