seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.0925,4,"[np.float64(8.644343139629526e-16), np.float64(0.021593641913015733), np.float64(0.06338645202253594)]",0.04675502337181799,0.5377332672221069,3.526315789473684,1.8962173107305875,0.9241599977797997
1,True,3.1475,6,"[np.float64(0.07259434971215445), np.float64(0.010574720748445723), np.float64(0.03364694226650584)]",0.045168230451847945,0.48316057742630497,4.323076923076923,2.08874034241218,0.8909048576135102
2,True,3.1866666666666665,6,"[np.float64(8.000000000178234e-06), np.float64(0.27488294893427456), np.float64(0.002781244905008002)]",0.11744709042232054,0.43598860544911233,3.898550724637681,1.699723693707409,0.7874911347859325
3,False,2.48,1,"[np.float64(0.0048928697570527965), np.float64(0.015128839697800196), np.float64(0.0472877752602519)]",0.034823948011110856,0.9015630831456393,3.6666666666666665,3.305731304867344,1.5366431768182034
4,True,2.18,5,"[np.float64(0.23746793047155174), np.float64(0.46228777836376395), np.float64(0.027220272624167235)]",0.2406243640171808,0.7062869423523458,5.90566037735849,4.171090810495929,1.1515096931457176
5,True,2.1883333333333335,5,"[np.float64(0.03394470019487862), np.float64(0.318409035008723), np.float64(0.0015054993934328438)]",0.13730388886584385,0.7299520911446824,4.428571428571429,3.232644975069308,1.2269106021808855
6,False,2.4875,1,"[np.float64(4.186000000001463e-05), np.float64(0.16372306653815152), np.float64(0.0014658147957052443)]",0.07230576717976372,0.9975134133068592,4.853658536585366,4.841589493855243,1.6840237103657225
7,True,2.1416666666666666,5,"[np.float64(0.00034787686363097213), np.float64(0.0004017653510063511), np.float64(0.7040653601526815)]",0.5089278059301959,0.8033594371878533,4.877551020408164,3.9184266426101417,1.3880077323363895
8,True,2.16,5,"[np.float64(0.29884006409703034), np.float64(1.305174677186544e-05), np.float64(0.09259392184442386)]",0.17563099477113697,0.45248439061737283,6.702127659574468,3.0326081498823925,0.7480369142180121
9,True,1.13,4,"[np.float64(0.022347621965141066), np.float64(0.10437683102262783), np.float64(0.2020316997491603)]",0.1530148433378838,0.740736809191422,2.6962025316455698,1.9971764602249735,1.1913985078148215
