seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.0725,5,"[np.float64(0.041529232852635184), np.float64(0.0), np.float64(0.021343008695840916), np.float64(0.0359284359535711)]",0.02967022397475798,0.7729577300445817,2.63855421686747,2.0394908780694383,0.027953297883866638
1,True,0.19499999999999998,4,"[np.float64(0.04880093777149024), np.float64(0.026520271016816616), np.float64(0.031014194234781214), np.float64(0.05237478855095758)]",0.04154742153568201,0.86107799915761,4.139784946236559,3.5646777384481703,0.03914377615065938
2,True,1.196875,5,"[np.float64(0.020844834592065854), np.float64(0.029555539948595083), np.float64(0.02684497947320988), np.float64(0.03537680036659148)]",0.028997964360319824,0.5659815584453322,3.618556701030928,2.0480363609722843,0.020764089734468416
3,True,0.25125000000000003,4,"[np.float64(0.034573021378349895), np.float64(0.033742443104304326), np.float64(0.032549556922715044), np.float64(0.03781936836724759)]",0.03490018587408191,0.763971481315852,3.4536082474226806,2.638458208668149,0.03087847589391907
4,True,0.22249999999999998,4,"[np.float64(0.02856790825798651), np.float64(0.0337730734837682), np.float64(0.03214447067637402), np.float64(0.03584625669502805)]",0.03290719800733325,0.5580815964691899,4.6,2.567175343758273,0.021440550031377178
5,True,1.2125,3,"[np.float64(0.02522443016266422), np.float64(0.032340291931260194), np.float64(0.026174916426885946), np.float64(0.035767230822108545)]",0.030728890547385562,0.6723894038022347,3.716417910447761,2.498880023085917,0.024374984616106293
6,True,0.07375,4,"[np.float64(0.027461985872448382), np.float64(0.0), np.float64(0.026966618062816895), np.float64(0.03610662941417887)]",0.026602598481233683,0.6878548082004101,2.6271186440677967,1.8070761910349757,0.025283263733176128
7,True,0.195,4,"[np.float64(0.03173411742498314), np.float64(0.02395588027355369), np.float64(0.028359225221195668), np.float64(0.034968552723434104)]",0.030191161464006123,0.6088807115384868,5.405797101449275,3.291485585563124,0.021513473027702554
8,False,3.7275,1,"[np.float64(0.02627664431788725), np.float64(0.0), np.float64(0.02882597804602551), np.float64(0.0391214720816324)]",0.02742867508988797,3.2928496750607703,3.1016949152542375,10.213415093832559,0.12110463067756065
9,True,1.3041666666666667,3,"[np.float64(0.028504871067379353), np.float64(0.033385977408655884), np.float64(0.03227599368346599), np.float64(0.039743244898288704)]",0.034090481747613,0.445785405235166,3.909090909090909,1.7426156750101944,0.016888520474893073
10,True,1.1525,5,"[np.float64(0.01612179587374472), np.float64(0.017321789260514843), np.float64(0.024518889342809415), np.float64(0.03698630830778635)]",0.02570826505592344,0.6898494127268934,4.443037974683544,3.0650271375587286,0.020981455064163577
11,True,1.2641666666666667,3,"[np.float64(0.040279818381048334), np.float64(0.02556113778675686), np.float64(0.01237059593184637), np.float64(0.04885703207287645)]",0.035013522427587034,0.6771599910553592,2.7866666666666666,1.8870191750742675,0.030220095919446837
12,True,1.061875,5,"[np.float64(0.032128559690150035), np.float64(6.02102972531871e-17), np.float64(0.03424659640209877), np.float64(0.04257036632488243)]",0.03198361008787423,0.5232418213317304,4.4603174603174605,2.333824631654226,0.020119455297374227
13,True,2.25875,2,"[np.float64(0.0396952889249034), np.float64(0.01187374829944041), np.float64(0.024252715607322492), np.float64(0.041370869774008764)]",0.032045677651762805,0.8323145121335513,2.325301204819277,1.9353819378527157,0.02933567139868583
14,True,1.170625,5,"[np.float64(0.031186161395398773), np.float64(0.0314918381827505), np.float64(0.022244452317409055), np.float64(0.03763314466584324)]",0.03136019912743016,0.47962596856654494,5.47887323943662,2.6278098841181126,0.01769701381864425
15,True,0.2575,4,"[np.float64(0.02766601215123634), np.float64(0.034882669175976884), np.float64(0.025117795131843458), np.float64(0.04286121607710347)]",0.03405916756492224,0.5549350301806146,4.182795698924731,2.3211798574221407,0.021592258639539886
16,True,0.05,4,"[np.float64(0.03437527403506542), np.float64(1.1102230246251565e-16), np.float64(0.02793545807373192), np.float64(0.035799822946616836)]",0.02876360629493411,0.6920808078831447,2.5342465753424657,1.7539034172381065,0.026776220836533443
17,True,1.14125,5,"[np.float64(0.033511938096773934), np.float64(0.021064914651206284), np.float64(0.032447439682719216), np.float64(0.034435394544388674)]",0.030806749985348582,0.4912392458439302,3.704761904761905,1.8199244441265605,0.018076486912721266
18,True,1.149375,5,"[np.float64(0.03137086273614443), np.float64(0.027508270926391434), np.float64(0.03070159206883074), np.float64(0.04415343272240208)]",0.03448861906887989,0.5438875262655651,5.344827586206897,2.906985054178021,0.02202825652088462
19,True,0.20625,4,"[np.float64(0.020826192629287636), np.float64(0.020980685157278082), np.float64(0.02101916483457033), np.float64(0.058577679746371826)]",0.035731444139881,0.6915384021241103,3.8421052631578947,2.656963334476845,0.02534902291363769
20,True,1.104375,5,"[np.float64(0.037076908804804694), np.float64(0.0), np.float64(0.019962601292804708), np.float64(0.04055990563683604)]",0.029601416254110405,0.49264651204909193,3.796116504854369,1.8701435554484946,0.017407047849693717
21,True,0.11625,4,"[np.float64(0.06156335285337846), np.float64(0.023157843038108257), np.float64(0.02575482040189519), np.float64(0.044310059431596535)]",0.04176191007854843,0.7491469378998447,3.367816091954023,2.522989112697178,0.033651464478598805
22,True,1.1025,5,"[np.float64(0.022337208333318637), np.float64(0.022826270705037822), np.float64(0.026987109382290063), np.float64(0.035714217625558535)]",0.02794640626344206,0.5257620316682406,5.752688172043011,3.024545020887191,0.01644863882892365
23,False,3.7025,1,"[np.float64(0.03368110191202179), np.float64(4.463264492478967e-17), np.float64(0.029841478101997453), np.float64(0.03771021209474392)]",0.029696890122514055,1.6163900400104723,5.175824175824176,8.36615064664761,0.05906473452891405
24,True,1.190625,5,"[np.float64(0.02886554109836122), np.float64(0.02187729677413211), np.float64(0.032752648160636284), np.float64(0.0309211601413826)]",0.028890824100960326,0.512557125492402,4.561643835616438,2.3381030519036967,0.016485966962572096
25,True,1.2308333333333334,3,"[np.float64(0.045419739973411234), np.float64(0.02497581538514101), np.float64(0.02985736451218806), np.float64(0.036244656969585835)]",0.03501391641006397,0.8507167083326324,2.603960396039604,2.2152326167473495,0.0322135588678989
26,True,0.17625000000000002,4,"[np.float64(0.026763400535103832), np.float64(0.019658322142816077), np.float64(0.029220778060929008), np.float64(0.03851256125443648)]",0.029407010737826134,0.6703021655247055,3.898550724637681,2.6132069931325472,0.02057725386384856
27,True,0.09,4,"[np.float64(0.03323712062111653), np.float64(0.0), np.float64(0.01627259767192733), np.float64(0.031891659458072145)]",0.02433617952377542,0.6821527123219556,2.814432989690722,1.9198730975659164,0.02046442457302237
28,True,1.2708333333333335,3,"[np.float64(0.04376857171898286), np.float64(0.021660277224026765), np.float64(0.022943371507943587), np.float64(0.03960767837774676)]",0.033516439939207235,0.8707608039662603,3.1194029850746268,2.7162538511783345,0.031344280828610876
29,True,2.27875,2,"[np.float64(0.04393103417563311), np.float64(0.015763447490274616), np.float64(0.016465252317271313), np.float64(0.03781201872524696)]",0.03081361437558548,0.5824080169774181,4.333333333333333,2.5237680735688115,0.02232813278065656
