seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,0.2575,2,"[np.float64(0.0), np.float64(1.4304428581034634)]",1.1774030689945187,0.7665018464754899,2.075268817204301,1.5906973803201028,0.9603185385971962
1,True,1.17625,3,"[np.float64(2.2764661028687196e-16), np.float64(1.0119625466396225)]",0.8205637322837196,0.3341327888891675,3.557377049180328,1.1886363145729402,0.4102622044833957
2,True,1.155,3,"[np.float64(0.0), np.float64(1.1303177771747928)]",0.9147895778239242,0.8598420358576964,1.924731182795699,1.6549647786938457,0.8624039743940328
3,True,1.33625,3,"[np.float64(0.0), np.float64(0.9756018917927597)]",0.7940824084854907,0.8997525425705124,2.5675675675675675,2.3101754471405047,0.7182106573114798
4,True,1.1675,3,"[np.float64(3.3718408356498406e-16), np.float64(1.3858609643426318)]",1.130135415472402,0.722735057731321,2.9452054794520546,2.1286032522223834,0.8839458829877767
5,True,1.3075,3,"[np.float64(0.0), np.float64(1.1086042913692906)]",0.9108113665949853,0.774314842185986,2.5051546391752577,1.9397784190844805,0.7073769103477537
6,True,1.15375,3,"[np.float64(1.8387040139585254e-16), np.float64(0.960822315237502)]",0.7746397155761702,0.25993851705286,2.4683544303797467,0.6416203901937683,0.24826338204457712
7,True,1.215,3,"[np.float64(4.231437887854008e-16), np.float64(1.330125639202803)]",1.0867216015259675,0.44964323570825476,3.339622641509434,1.5016387305728507,0.572146603606951
8,True,1.205,3,"[np.float64(0.0), np.float64(1.2010015580712783)]",0.9701386985758731,0.8425253963113362,2.348314606741573,1.9785146947086436,0.8173664914946013
9,True,2.17625,4,"[np.float64(0.0), np.float64(1.402048537151962)]",1.1454830933295113,0.8621401959595105,4.508771929824562,3.8871935151156882,1.0339552082435892
10,False,1.3325,1,"[np.float64(0.0), np.float64(1.4825727076059472)]",1.2112718826725628,0.9051959073179076,1.8602150537634408,1.683859053397828,1.1357340381918528
11,True,0.26,2,"[np.float64(0.0), np.float64(1.4018225549588124)]",1.1345240153968847,0.8860617701565722,1.3764705882352941,1.2196379659802228,1.0539905958612543
12,True,1.145,3,"[np.float64(0.0), np.float64(1.1803256620113418)]",0.953437232403182,0.6228326246899833,2.5575221238938055,1.5929082171274798,0.6728595144672168
13,False,1.35,1,"[np.float64(0.0), np.float64(0.9623929915406337)]",0.7759060352956695,0.9101213460005747,1.9885057471264367,1.809781527104591,0.7691530148699784
14,True,1.16125,3,"[np.float64(0.01150000000000002), np.float64(1.4113394454129764)]",1.1422462042033616,0.7370621376165121,2.8947368421052633,2.133600924679377,0.9055018056067436
15,True,1.18625,3,"[np.float64(3.0054547836773625e-16), np.float64(0.9741521355385441)]",0.7988641484537411,0.6006157261127826,3.044943820224719,1.8288411435568999,0.5961492838607684
16,True,2.1325,4,"[np.float64(0.0), np.float64(0.9800038686277537)]",0.8036629263866208,0.841394974526706,3.1030927835051547,2.6109266735313246,0.7415068979069815
17,False,1.3475,1,"[np.float64(0.0), np.float64(1.3492781706010417)]",1.0899127979033334,0.9322504033496178,2.0721649484536084,1.9317766090028166,1.0576308721989556
18,False,1.3525,1,"[np.float64(1.8416900267256426e-16), np.float64(1.5120995639042922)]",1.2167469730908762,1.0721552042597662,2.756521739130435,2.9554191282638773,1.364025677001947
19,True,0.245,2,"[np.float64(0.0), np.float64(1.4490420298975657)]",1.1949106690454174,0.8923861429600236,1.617283950617284,1.4432417867625074,1.1027185464417246
20,False,1.3425,1,"[np.float64(0.1873304129498233), np.float64(1.1111376632474455)]",0.9076268149879451,1.1328063826803405,1.3255813953488371,1.5016270654134745,1.1122369475734115
21,True,0.025,2,"[np.float64(1.7199501139797033e-16), np.float64(2.0292377029852795)]",1.636023739403262,0.7884246611744734,1.9879518072289157,1.56735023004564,1.4870913118624791
22,True,1.19,3,"[np.float64(0.0), np.float64(0.9300837239757364)]",0.7613063388118243,0.49270218726285914,3.2882882882882885,1.6201468319904828,0.4776392540112225
23,True,2.18375,4,"[np.float64(0.0), np.float64(0.22647745525687293)]",0.18675809396903695,0.15964217252690777,2.569620253164557,0.4102197597843326,0.1384200226284928
24,False,1.345,1,"[np.float64(0.0), np.float64(1.1484088296990749)]",0.9294310411674841,0.9347426487762315,3.896551724137931,3.6422730797142813,0.8800376974220725
25,True,1.12,3,"[np.float64(0.0), np.float64(1.395388312257406)]",1.1357637998566334,0.7869798897972198,2.9672131147540983,2.3351370500540454,0.8938232700468449
26,True,2.18875,4,"[np.float64(0.0), np.float64(1.0947268685435567)]",0.8876743196339535,0.5642109013111059,3.0246913580246915,1.706563837299024,0.6957396701570209
27,True,3.23875,5,"[np.float64(0.0), np.float64(0.665375156376552)]",0.54767287397215,0.22654102179203708,3.3076923076923075,0.7493279951582764,0.24569947871706285
28,True,2.27,4,"[np.float64(0.0), np.float64(1.4819958734913317)]",1.208531061419254,0.5861552256269471,3.0307692307692307,1.7765012222847474,0.7334216248577299
29,True,1.1400000000000001,3,"[np.float64(1.603861751219549e-16), np.float64(1.036871288719295)]",0.8391614001118138,0.8062364169237707,2.0704225352112675,1.6692500463069617,0.7577049321243199
