seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,True,1.34375,3,"[np.float64(0.0), np.float64(0.31434783584396303)]",0.3111884809272147,0.7220325869031639,2.28,1.6462342981392135,0.2246882238983427
1,False,1.02,1,"[np.float64(3.0307363975165925e-06), np.float64(0.3359081378467282)]",0.3325320909783101,1.2275744021896478,5.530612244897959,6.789238020273358,0.4082079341495051
2,False,1.02,1,"[np.float64(0.0), np.float64(0.47502116015413426)]",0.47024695697292507,1.0777438501222167,5.761904761904762,6.209857422132773,0.5131320110632318
3,True,4.44,6,"[np.float64(0.0), np.float64(0.23814941494129693)]",0.23635654566634873,0.014261479891302768,6.5636363636363635,0.09360716801382363,0.0033707941231984166
4,True,2.4,4,"[np.float64(6.541560713832916e-07), np.float64(0.4064155556922975)]",0.4023308735736222,0.5820076004835989,3.6153846153846154,2.104181324825319,0.23649868912579772
5,False,1.0175,1,"[np.float64(0.0), np.float64(0.4344736949274106)]",0.4306552707574341,0.9389537375111066,3.204081632653061,3.00848442427028,0.40557117976121404
6,True,3.43,5,"[np.float64(8.816604339534482e-05), np.float64(0.4479150130255798)]",0.4445429575720422,0.7417639475746308,2.5873015873015874,1.9191670389629338,0.3305997814521984
7,False,1.0225,1,"[np.float64(1.3314429568560215e-06), np.float64(0.44311214435533547)]",0.43809877207603753,1.063280167242924,1.0449438202247192,1.1110680399279993,0.46981967949853287
8,True,2.40125,4,"[np.float64(1.8036274640421724e-07), np.float64(0.4593291228188101)]",0.4547126325583096,0.537998009566865,2.9574468085106385,1.591100496378601,0.2458946777225591
9,True,3.3975,5,"[np.float64(0.00012962538706563374), np.float64(0.40206705503688756)]",0.39954623386630034,0.6101274435981455,2.2280701754385963,1.3594067602976223,0.24604229721617543
10,False,1.02,1,"[np.float64(2.7956574282027733e-06), np.float64(0.4355323020137189)]",0.43115498185174456,1.0484022990058488,2.7966101694915255,2.931972531118052,0.45672706233815324
11,True,3.4025,5,"[np.float64(3.4239121678923734e-05), np.float64(0.4223065900198876)]",0.41912732331857916,0.5454683289136095,4.3023255813953485,2.346782345325994,0.2346549747560864
12,False,1.02,1,"[np.float64(9.603340105519625e-06), np.float64(0.41960277438222005)]",0.4153855540407197,1.1430134776306529,1.8101265822784811,2.0689990797618147,0.4797190640367683
13,True,3.3925,5,"[np.float64(7.940421610062714e-09), np.float64(0.45460643901639686)]",0.45118400811558185,0.5157517371256789,2.2323232323232323,1.1513245848967175,0.2334766740695952
14,False,1.0225,1,"[np.float64(0.0), np.float64(0.4259594725849896)]",0.42114016569127277,1.248409240259703,3.3137254901960786,4.136885521644898,0.5305935147333908
15,False,1.0225,1,"[np.float64(9.307669564489172e-07), np.float64(0.4494836873944662)]",0.44439822745594615,1.1291289622232694,3.2857142857142856,3.7099951615907423,0.5041149707935593
16,True,2.36625,4,"[np.float64(0.0), np.float64(0.45766212693002195)]",0.45421669177796603,0.5704254328123032,3.491228070175439,1.9914852829762866,0.26341082265614413
17,False,1.0175,1,"[np.float64(1.1815372706659546e-05), np.float64(0.45404986606829495)]",0.4500593943733854,0.9192395006919891,3.7017543859649122,3.4027988534387665,0.4169696593468523
18,False,1.02,1,"[np.float64(0.0), np.float64(0.45834158091971283)]",0.4537350159553283,0.9496488101797759,1.5777777777777777,1.4983347893947574,0.43790894388815377
19,False,1.0175,1,"[np.float64(0.00013765752039198096), np.float64(0.43363054014795915)]",0.429819526530637,0.8024468179335914,2.8285714285714287,2.269778142155016,0.34710226824292767
20,False,1.0175,1,"[np.float64(0.0), np.float64(0.4670013509428527)]",0.46289705356726635,0.8602194842762826,2.7777777777777777,2.389498567434118,0.3994899327051434
21,False,1.0125,1,"[np.float64(0.0), np.float64(0.5178691631819232)]",0.5146223025652513,1.0202477276686435,3.4761904761904763,3.546575434276713,0.5291331946156468
22,False,1.0225,1,"[np.float64(2.0436952923248847e-08), np.float64(0.4105600711225135)]",0.40591499310831153,1.0619142712461087,1.8923076923076922,2.009468544050329,0.4332980806274607
23,True,1.3925,3,"[np.float64(0.0002123710663330545), np.float64(0.3858802450358601)]",0.38200195436775725,0.6096688354123204,3.0377358490566038,1.852012877384596,0.2349014184529662
24,True,2.38875,4,"[np.float64(0.0004344714935127474), np.float64(0.4814973951831951)]",0.4772657010451875,0.7857390232897182,1.5185185185185186,1.1931592575880907,0.375098882303997
25,False,1.0175,1,"[np.float64(0.0), np.float64(0.40011438086736667)]",0.3965979276493774,0.9264923975740695,5.129032258064516,4.752009394008938,0.3675634657707885
26,True,1.3712499999999999,3,"[np.float64(3.350440438382533e-10), np.float64(0.4648179264407888)]",0.4607328183532752,0.5946641449139878,3.051282051282051,1.8144880319170396,0.2750862459877913
27,True,2.425,4,"[np.float64(0.0), np.float64(0.556984673531514)]",0.5534925721878702,0.6444491221656817,6.764705882352941,4.359508767591376,0.35803555374465684
28,True,3.41,5,"[np.float64(7.4792066222768205e-06), np.float64(0.42778743515153717)]",0.42402777397857183,0.6515929606764935,3.6666666666666665,2.389174189147143,0.2764082901213
29,True,3.4375,5,"[np.float64(1.4678824713901792e-06), np.float64(0.4822186238690555)]",0.4779805876655405,0.5174615826516579,5.181818181818182,2.6813918373767724,0.24747484426385385
