seed,ensemble_selected,composite_distance,n_chunks,best_specialists,best_possible_combination,rmse_improvement_ratio,complexity_ratio,total_improvement,rmse
0,False,0.0,1,[np.float64(1.487529685185706e-14)],1.487529685185706e-14,0.9712943671014223,4.858267716535433,4.7188080669415555,1.444829204117028e-14
1,True,2.5475,3,[np.float64(0.07339290970316709)],0.07339290970316709,0.5177507228381104,3.0963855421686746,1.6031558526433056,0.03799923205000693
2,True,2.63,3,[np.float64(0.019177041371632945)],0.019177041371632945,0.2861468967833591,3.129032258064516,0.895362870580188,0.005487450877978859
3,True,3.57,4,[np.float64(0.00503786739110604)],0.00503786739110604,0.1771267452790131,4.281553398058253,0.7583776181363571,0.0008923410541338857
4,True,3.62,4,[np.float64(0.006730790526977265)],0.006730790526977265,0.11482313077434401,4.026086956521739,0.4622879091175764,0.0007728504408938264
5,True,2.5425,3,[np.float64(0.2926172470247605)],0.2926172470247605,0.711434054190425,3.030075187969925,2.155698675479258,0.20817787437686644
6,True,2.575,3,[np.float64(0.010647255836086151)],0.010647255836086151,0.1905228023634301,3.0,0.5715684070902903,0.0020285450193715197
7,True,2.5775,3,[np.float64(0.02758389111546055)],0.02758389111546055,0.1985740490824172,3.3098591549295775,0.6572521342868738,0.005477444948245515
8,True,3.495,4,[np.float64(0.0006732417435403781)],0.0006732417435403781,0.38122535998711,4.741176470588235,1.8074567067624157,0.00025665682603953025
9,False,0.0,1,[np.float64(0.09660389051643786)],0.09660389051643786,0.9039539699295928,4.291139240506329,3.8789923519763536,0.08732547034297775
10,True,1.43,2,[np.float64(0.0003168695899196011)],0.0003168695899196011,0.2880258040483822,1.9586776859504131,0.5641497153674924,9.126661841507424e-05
11,True,2.5225,3,[np.float64(0.005240103872596766)],0.005240103872596766,0.3626510072578292,3.0826446280991737,1.1179241793981016,0.0019003289475328687
12,False,0.0,1,[np.float64(0.2509308945475615)],0.2509308945475615,0.8263343877682031,4.221374045801527,3.4882665376779873,0.20735282711808678
13,True,2.5949999999999998,3,[np.float64(0.03802636800177946)],0.03802636800177946,0.17723193396293047,3.1298701298701297,0.5547129361696914,0.0067394867425414695
14,True,1.41,2,[np.float64(0.013644420886677985)],0.013644420886677985,0.32229654797352636,2.1223021582733814,0.6840106593682754,0.004397549750874197
15,True,2.525,3,[np.float64(0.6183132767632548)],0.6183132767632548,0.14721593235268673,3.5714285714285716,0.5257711869738813,0.09102556552474739
16,True,2.6425,3,[np.float64(0.058295236347608526)],0.058295236347608526,0.6378164149575338,3.0,1.9134492448726015,0.037181658656333785
17,True,2.58,3,[np.float64(0.007920010974658503)],0.007920010974658503,0.19138154333713223,3.7422680412371134,0.7162010333131855,0.0015157439235771691
18,True,2.57,3,[np.float64(0.019746721338553305)],0.019746721338553305,0.16662916339285466,3.198019801980198,0.5328833641177432,0.0032903796563949683
19,True,2.5875,3,[np.float64(0.03150036294693614)],0.03150036294693614,0.2752756170066245,3.0759493670886076,0.8467338599064526,0.008671281846150458
20,True,2.5125,3,[np.float64(0.0011722825449812162)],0.0011722825449812162,0.18760327883500788,3.9908256880733943,0.7486919843415452,0.00021992404915952376
21,True,2.4725,3,[np.float64(3.183929067344469e-05)],3.183929067344469e-05,0.1636978699950767,3.102189781021898,0.5078218594737781,5.2120240653970075e-06
22,True,3.6550000000000002,4,[np.float64(0.018589704827170834)],0.018589704827170834,0.2504002374434874,4.440860215053763,1.1119924523027986,0.004654866502727921
23,True,2.4975,3,[np.float64(0.3238136850423911)],0.3238136850423911,0.14058522582749722,2.948051948051948,0.4144525488680762,0.045523420037718615
24,False,0.0,1,[np.float64(0.001499953126971026)],0.001499953126971026,0.9593341910047943,4.690322580645161,4.499586818454745,0.0014389563196078607
25,True,2.55,3,[np.float64(0.27563488768737304)],0.27563488768737304,0.2994595496254534,3.9565217391304346,1.1848182180833156,0.08254149932792317
26,False,0.0,1,[np.float64(0.03450505215111847)],0.03450505215111847,1.01127205212834,3.0875912408759123,3.1223947302940718,0.034893994897656974
27,True,2.51,3,[np.float64(0.06118628386517199)],0.06118628386517199,0.3694077493862938,3.247422680412371,1.1996231036771396,0.022602687415944085
28,True,2.61,3,[np.float64(0.018305130575220548)],0.018305130575220548,0.3244564850256396,3.1686746987951806,1.0280970549607615,0.005939218324371423
29,True,2.5525,3,[np.float64(0.3940205448394705)],0.3940205448394705,0.7306402546435743,2.8974358974358974,2.1169833019159974,0.28788727121631064
